split,split_index,dataset,config,task,row_index,prompt_length,prompt_sha256,messages_sha256
train,30,longbench,repobench-p,repobench-p,111,3170,6a46ee229fac8d5d55ead6b8911bd2b28bf8989ae796342828fd3a0b6f88b03a,3f3ad018cf0f8ef6b7ac914b7e2251493bc6d073786d93bdd4c6c135644fe0a8
train,31,longbench,repobench-p,repobench-p,394,11606,23fb53085f4275abe2f734ced99f2465d3fdc3bbcb7c64c37961707391cf73a1,d0b9c14d642a28ab5874a0642cb13e76d7decf0f1ee0d1f709e0b1344b3c376f
train,32,longbench,repobench-p,repobench-p,143,13192,d7046eeea602488336b59b07a78f44ea4446e71295392d73108d3b5a0ca79b19,7d31bf7be8e9849a8901488fd1855e8efcfc7e31e38a873f03d66c8ec1653166
train,33,longbench,repobench-p,repobench-p,261,5461,ee519804b4f2727e642d2f12f144ead7b76456af1dba8c77edfda9e8c2d56dcc,33a6ad455fd5004e0234bbdb3c75166e515f699456537383e6d623544bf0609e
train,34,longbench,repobench-p,repobench-p,352,10598,ca2f2386099b1ae718906a0399652b9e52e27b171edb2ccf4e3baa2d0aa558fd,8c1564b6431b55bb63c5892d96a6ca6ee116b97d3c7d13747249f722e478530c
train,35,longbench,repobench-p,repobench-p,460,12441,35900c5fe40a205034bb1e05b004c536f1fac84cb491c2eda2dcdcbe3c0d76c8,efc134a66e90a87c6ae02709c878b3d88f9db5e93d11ef8b5a63f724326aad56
train,36,longbench,repobench-p,repobench-p,494,12882,831a9a370b15a7b603a66611f0d015c0f3643ec2e1f6770b17c372ea402646f0,2aa9ec0979c977186d9047dd67513685085489f5f5877f08f3725de188d92148
train,37,longbench,repobench-p,repobench-p,105,8760,497e32a068a90fbb134700f48bc9821000d6f47a574f4691146d8f69df406f19,ffe93b39d6860820b3804b407c99a299edd21c8f6a59ab524a7a2598235fedc5
train,38,longbench,repobench-p,repobench-p,493,10625,8a6aa68c17b36a22c50debaea622eade2db0d3c4b6e65574136fe9fc6466045a,1fed8557e733dc4f52ebe4ecc205df6eae7ad2dc25b2e8b7250717dc43bd5b48
train,39,longbench,repobench-p,repobench-p,204,8753,8af8ee0ed393b6e9e32257158ef6bc3f3372185860926aee351897405a798201,36d5519b067fc275a8ec69bd127c3bd17e1588859d98dfc5bdc24fb142e82639
train,40,longbench,repobench-p,repobench-p,146,7760,5417e9ba2e453e35f99a364ab54becf95dc1ed349c4e1fa45b49c1716d5520a1,9ffa4a6e2995c8d76de132d144c937ee88a390c5648dfc47b6ff2d5a23419ebe
train,41,longbench,repobench-p,repobench-p,10,3667,1b7db12c5391311dce5a368b04b20d80e5551f4fe81727a001be234d4dbda76a,bc3b291408a3474e46428df0b9d87f81bf69debd04a79f1596bc9c69ba76443e
train,42,longbench,repobench-p,repobench-p,175,11330,ffa539e15b530c1532ddeeaa0c23fdf62a7dab4d567924e6c6049eddd97e1a66,694d1062f68cd97bdbcb3c2081a4cbf3829ddbb33b359a19489f7edb6c914cc3
train,43,longbench,repobench-p,repobench-p,78,6735,b918e5c0b70f23806f1c3b6e47d3f4aff036dcb9061d48b727738bb7634938a5,814b4c8decc02fb4cc522048572cd06ee9a91b79da33f58d4ee50675b860085d
train,44,longbench,repobench-p,repobench-p,311,27438,dc3c7160c4291d48b01fc0fd80a00d72ec56d5f718594f181ee9eeacc47fbee4,afe47af09602e90f6a3f3165d56c0dea80b81290d2587efb8e402cbb25424220
train,45,longbench,repobench-p,repobench-p,4,15990,d366c2d793c330e402114f22198de1f65b99c0b127e3d9b1fc6e92ac7ab83c8f,fd8fe1717184966a60885e0b194a6692da5dbafb8f0dd98dee1dd2d77e67d8b1
train,46,longbench,repobench-p,repobench-p,405,16379,2d729878315246a7164b178a5635f77cf3dee9e70e6b6a99120b2b2e24ba4dfd,aeb972e2ef84a80a604d422bd16c03925af7b20339f2647c40d496530fc729f7
train,47,longbench,repobench-p,repobench-p,402,15998,45236bfdd1ee39ac56001746108466595bb211e3e4d788bec6cc811a4f2ee22e,98adcd80f1def37e74eb3f4ed13de8ee769ddb53bf099dbff1a04fbe4fa9bb22
train,48,longbench,repobench-p,repobench-p,52,5210,c34b99c8e41672994f0647c10b2ad67305f1a3b826dc81a4bcf7b4c34c5f2257,3d1aa492aa5eed2c4ecf62154b052e47fd2789136808bf5716956a1d15a8fa9b
train,49,longbench,repobench-p,repobench-p,307,26881,39928521f1b4adc7fdc38fe68cb7e539eb74c46adcdbe3cafb415fa0a4ea4fe8,7f9ec147d7e8b35080110680e7ef1381975aa4596da623e5558f9cc140999e23
test,0,longbench,qasper,qasper,124,5769,96e0e5eeb579e31d375ebd7416bcf7f966ae8d011e0a6f018c45ea970e2e26f5,04f627856c6cc45223cd6f03f9714d7b1ea7d5e07d209de6d1b97657333d5028
test,1,longbench,qasper,qasper,78,2297,281e62bc349b742c0bd9696857f5332cda3fa80ad9ddeae6471079509d4de973,986a0f0bfc0919131f2cbe2fbd48ba7ef19d704d7ceccf6abcb22ff08ed8decf
test,2,longbench,qasper,qasper,13,8791,5454d65ef6f44c5168cd95fa9ac9804047f014a207d3b36bef5efffc4319f844,2b89e0a9590b06e9342ec9c8c729c3b82b04fe7f7b942aa47d945c2c36aa23e1
test,3,longbench,qasper,qasper,151,5788,7c5bf9004267574c213df9e00761182e9f5efee43e6d516f0e28526bdff7b483,71e64ef9acb92ca289a73275915618d62b455166208e3db77fc275066838e655
test,4,longbench,qasper,qasper,128,6890,a8b18b22e780a40e6728f415ed0f6bb9dad64000525b017e64cb1b81b215ee32,7610f1711cc53731a0e8afd2460d6040a6bafc149967e97fb18c805a4f6c00d9
test,5,longbench,qasper,qasper,135,4933,8d771a8bd912c68c96294e40172eb87ee0d3437dc2e5b665404da4444a893a6b,13a3b2734ac354ce68d5af4a6f2338ba3bdf8ddf93f5af843d78147a394fdeab
test,6,longbench,qasper,qasper,164,2951,3143295139c8a874d97200a5a64c97d588b8b8ef9726cc5abba0bc12d07d3b8a,af21ee21f55024f3ecf6eb4d0adc4f88f1ef5e8e7f88ec9f2af39a02965d13e3
test,7,longbench,qasper,qasper,106,6235,f6a0a037ae174c2e49f3d182bebdfcb9bdd1d5a524cff433bc6e93502491f63f,13604b5ef723888f0a4389dac3d49ffcfe1f859b86617158ba8ff5ba76e55c45
test,8,longbench,qasper,qasper,36,3781,18f0e724b2119598e168d385111cc07ab90034c5035e18c017649d32c1b76622,ddaedf504a6a6bec70a9509671815d4bec365d46224624287f13c09f4399aa32
test,9,longbench,qasper,qasper,138,3423,fad2a3b103363fb97acf87de36bdf787c9a420ec255f4ced4a7596507d84dfbb,013a9cb4f4214e79c54d0a6ab38dabcad5d92bcda576ec24f1512de0057a90d4
test,0,longbench,hotpotqa,hotpotqa,50,5262,89c09ea9e751ce49f6328fc9bfbda6bcafa7aae1428acf17006570221f18ed72,4425b529365c720405912507ec6255c20c5a2e281802f25b33f3b5ea22f601c2
test,1,longbench,hotpotqa,hotpotqa,62,15881,8fe49b228532e54814b4aeb261bcdd4dc90141fdb435c25d80e00ce72d1be72a,830e23215c0f6ae3f88d1fa0fea36f90e5ed2aad2625bb8d73b9821aedbfd2f6
test,2,longbench,hotpotqa,hotpotqa,192,11248,93df4833882ab9315e900ffb206d2cbbc8bd15af7b14285e8735a29b89994d9b,7d79bb4d8abb1262b4a3ca8305e32a5e215772830ba03387e774ad93bedfbecf
test,3,longbench,hotpotqa,hotpotqa,161,11472,cc601ba0eb34a6ff2b97ce7c48ed86e9f63b910dd824001b17422fac3da7a2e7,1e7df5c7e9db9d88963ee504d45b6da247616905bc3d4dd05cfe724540c1db05
test,4,longbench,hotpotqa,hotpotqa,172,14591,31153d49b8817f5131035706d18145ffae7ba733e83d440442f497f01386816f,cef3911c2c17b758f467a1aa5ebaab6c30c46f3256f0c56492c47181898ed42e
test,5,longbench,hotpotqa,hotpotqa,80,10123,25b54a7da58126a75d0d47b119d75bf45c301f32ce85f86dd8ed9506afa572ef,0aff90d4819d54a9571a57477c71b31f28e8b51183afcb1142571ebdcbcdc43c
test,6,longbench,hotpotqa,hotpotqa,166,16631,439bd361734bbcd055d342d1a8682dd6bec74e8dad93973ebb0ceaf08ab6c62d,1d61775b68a6e84aba08483ff588bd48e74fe9f357c2c67af160a64ed7fa28aa
test,7,longbench,hotpotqa,hotpotqa,86,16326,4f1429cd36e0f51c77a1f6100fa83c596a046bbe6f646c1af7e7b91b6f594515,651d8065ec513783a8c324e90b7f68d5c6e91c8ae79ec5d7ec55ba69fdea8628
test,8,longbench,hotpotqa,hotpotqa,141,16861,397a18bae6d22897b52044a30cd766b8c8602ba175b8bc686a17e00b1661fad6,c5f557fc69d523ded993515b678fcb69086674ba6106346f1fd84503aaad302a
test,9,longbench,hotpotqa,hotpotqa,103,9414,6e6d1000c999d225eef594f5d3e14ad30c44ac6e665cec4f79793a728020b28a,5e39b48fc359745c0e65e4688c28f2843cb57b2a7a3a1f622d0c465e0c297609
test,0,longbench,musique,musique,79,16596,7a9811847f06bcd1f9cc1120e62a38c3968c7f73e9917cc52aad18e2972d416e,019775dee8fbba0e3dd60514ea9cc7452caca31f604b3862453db1e6985c1c53
test,1,longbench,musique,musique,101,16921,5ac1955b151fdf8b698590b65be2b7d1c46a6749869910826f981db4ca9acf0d,09c344d784a459ff24f7ed0b5531f00bb81e722a0c5dffcf614cc8f93e1ec7e1
test,2,longbench,musique,musique,90,15861,7a1b4c6d2250c402bdf2356f9481ddb77414c0dac5ed092162ae974d2f15720d,eea9d925b9e84b1cdb76e23285ccf2a26975f3749e1b82d4bc53bad5e21822d1
test,3,longbench,musique,musique,195,16390,162243fc0676376fddaae16f7fa8ecf6bbaaa39832ec8626a783861d8856202d,549e8ebc340c7eaa0d633abaf808fb31d2a19d3d62141441fe1aa92b9db9127a
test,4,longbench,musique,musique,168,16872,2b47f8f52972f5705a9321c77bf4b527fe9750f5781290e2727091b265c8254a,90209438a2abf2304aee2c0007af04190ed4aab740d5ca78254400bbf9cb3ac6
test,5,longbench,musique,musique,22,16579,a8a224b8152c175079699e136837797bece5560085c469babca12c74d0528fa4,0f7f1ea938e1905b49c009779b09d748319b0d1ef6609b09f670c8d4ea5f46ae
test,6,longbench,musique,musique,40,15095,93d4572c7498658ce356b1428019289ff7ba5b9e4ce4f20361d47afbfbd2c238,1633bb954117b6895c41ff9553bd61b3c387b999d3f7e94b52ff646a78efff40
test,7,longbench,musique,musique,196,17009,5047bb3e2a9fd0a85e0a2ec6b2dd3ffda08e251cbb3233d40b080a75a5f70699,6688ca09fdff0e69630e163f95e01015a3fd0876559475084c87bb1c16843b59
test,8,longbench,musique,musique,39,17065,2c95cb8cf03d941017d00b11beaffb6a0d35bacdab6a4cc755c7b7de58f566a6,bc779239dc51e06a3fff76587ea79ad7b0c84a39ad69f5141129db1623d04dda
test,9,longbench,musique,musique,53,16924,2c0d5435f550eb40892532f1f3b4518cd8464baeee20f1ed7f94eaf8d55d55af,863ce559b968869a620013ae193ae70ff6eac5dc4c4428f9c4e24cde951b0987
test,0,longbench,qmsum,qmsum,79,18602,df3553f18f59693f370532f0e9281e19f68c673986b9613e0c0027e7a2c439c3,5ca14b36b66b0c5b8843aebe7c15ca07219ce02a27930b191969efbee798f659
test,1,longbench,qmsum,qmsum,15,15858,cabfbb618494ac1159c99d9ade231d80fd9b8d60609e151be85fb7abbd9392a7,b3e9819d2c2e52ee4367f69ad9f9d43860fbce96603c13a92f448eb8dd26f819
test,2,longbench,qmsum,qmsum,85,10101,7292087fb7dcaabcfa3a43609589ae681d1133a683d36433ac3d0eb088878a4b,7950d59ee2cdf2660226f6e1463cf660f4503aacc207ae9ff0c0acb4171c9ce5
test,3,longbench,qmsum,qmsum,129,15666,2c772e73f58264e28bdd5d7ad5d5d9e5c0e892e24e2b79dba96fe095454657cd,5be5506aaf7ab0dc412c6ac7e837079baa30e6b73fefec703ac04d818c4504ad
test,4,longbench,qmsum,qmsum,105,10913,d4905b547dcc1456c58356f2b1a0467e809889fc0248cb840f0bf1b5e65f62cb,1dd0ff74172cb09b05a24270a63c13a7d51fa6c514a1f886f49dac8a67eeba9b
test,5,longbench,qmsum,qmsum,156,5974,f18865f75ae0c5fdae4cdcf91a5dfd913a22ea49b4e3a32d196d2a3240f653e9,5543df04512fbffdf9adf6648c269d7b68eb5e60e68c0344ca1d31801b28d891
test,6,longbench,qmsum,qmsum,128,8244,1ba0e8edd1144f11a5739c51709421f52c2e7328427e0609415488024a61b403,6b644e05ee2d4eae76d75f91a4440aaa3841063278c3b673edc59f845df5676d
test,7,longbench,qmsum,qmsum,174,5583,6c5cfdae7899ed1d0f97b8708368f7ee610c3ca23655c4adcb4c0a9679094bf3,69391fc324c598705d56cf4130b9b72f914665941108951ae7dda1257171d9a2
test,8,longbench,qmsum,qmsum,136,17824,cb859bb58c1f660d4eac7ed425aaf1c6eb78819da6bcaf9ad83f66e7981ae703,5cb5e163abdd60d5da13fced70c6e1819e2898b50fafa27ffbd2842ec0583bfb
test,9,longbench,qmsum,qmsum,180,18430,85d17e3ed4ffd752e20951b5c1f4e8942d9dfaa846ccd456abf0a87b7520498a,6eecfee4c821cd52230d99325997eff2fdc7f7e3f7aa11aa8691ff51f20036dc
test,0,longbench,multi_news,multi_news,10,3049,a309ffd7c137b20ad10d6f6b928174f2c5e2244532d8e06c1245203df2517298,964017a8eb35ceebb5b3e247ecb904bac91af25ef4cdfd0b2bde8034e3ecc290
test,1,longbench,multi_news,multi_news,34,2813,6f984c7f32f1dcafebdc482b589dfd83629fe56bc8453b3f57d1fbc21a8a2479,df01b5e53515cb403d28e210210754c9471af6935dd539533c7546e2d5c4fd7d
test,2,longbench,multi_news,multi_news,184,2838,dcc09ab182b76af32c1ae5a769f9b859ff27b6305a7f5fd89510703aa5430005,6c860a0c5b1a42f7e3b84ed7255df2fe90ab9d1dc81eecb0eff450d1dc7cccb6
test,3,longbench,multi_news,multi_news,153,2545,905cd4fc13aec488882ef8e116d071c20eeafce7b8125c501244c387215b0ba3,5783a55e3782becdc5bad49bd3bd45db18ea39dc1eb1931bf6c7498946ad2f07
test,4,longbench,multi_news,multi_news,156,4879,0f8f73e0ddc508c6692ccc8e9143e41fbd5dad29de2b48fa487ec7ba8bbf1437,3cd49b7d28f8935240af99d0bc03c33f518bcee8157b1523b24137b6bb0aa561
test,5,longbench,multi_news,multi_news,54,2405,727ddd25b82d79fd8b8c7d0fc18fac0f75ad50da52c9039e538afaa58cf13d2e,42e6b543df94515ce82bf232a19fbda66ce0cf1e40097b89849a62066cec3524
test,6,longbench,multi_news,multi_news,130,3068,d32af3cb4a427f026c6734c53c0d84f2ef998a25ba0759e912a451465203654a,2f9252e820dff96d7694c8751a514ad82123b3d06e1a15cdd12b78eb045a841f
test,7,longbench,multi_news,multi_news,125,5530,601c13bb8ee828bfd74a45768a305aaa4962c5319709ef6ea0b6753ade7854c9,1e883a8348bbb0ee9c977159ef7eaf3556c6fef09c0408c34339f962cf3d9325
test,8,longbench,multi_news,multi_news,175,2015,df9a91d06520cab7d0d6f13c8f527b8a965cd7150c4dd70445d50df6460e8bbb,ac9aed5ef3354fca1bf9033757bf03c4ccb5b67dc085e69b59ee22df145ac5eb
test,9,longbench,multi_news,multi_news,197,2991,f730accaabda1b69a64f3aca5bae7556a6ca03297bbd312c5fd4187ddc1b19f8,f5c1411689d1fde816a65bc8aaac3ca1567e17208940b291515a006b2c43fc22
test,0,longbench,triviaqa,triviaqa,199,3070,54b2c2f309ca72185b95fa707f5da578561b2f85361ebfb42577fd5ce1efd3f6,fa58a848484bf10a829a1f075e88ae46152aad8bb8ae681d910900b2019ea13b
test,1,longbench,triviaqa,triviaqa,155,20543,0333a3380942ebb2909e511c79c47ca2e215c71eb8004858b380820a86388e57,efeade706598d7506801735f2e92510be1caf55e9627717d3685656a1fb775f3
test,2,longbench,triviaqa,triviaqa,168,21877,ea3025efbe18b070cb482a5f65b6f3f2a6b903d96b4f25f9d1719dd9fa82e42f,7288387edadd392d0868070b128781ac3c7d2c7362abd40edab2de1e24ad70e9
test,3,longbench,triviaqa,triviaqa,122,10381,609585fcb69f5f7b45e68f8f548357241d20af18716d8a0811c89ad1f7dac753,5537da03ce1c6b8b49bd0a48543874a709a39dfc337b18db8ecd827d64e9897f
test,4,longbench,triviaqa,triviaqa,119,2096,123e9997cef1a6b716ed8a868c59c8d620b82bae914e0ac7534ce4c505217d56,3d4fa18efabd8392217915cfef4b4c53508bdcc6c4f9d309bed7db1d3fd9ac28
test,5,longbench,triviaqa,triviaqa,58,19315,516afa2bf1e1a63e24ccd5113dee860fdce5350dd8e8f40d741267de13248aff,17b0d9016994d332f1515b62da54049d180c24914cf7646c4cce51ba70e750d0
test,6,longbench,triviaqa,triviaqa,108,7490,541735efd53a96506df66a4e2fd2fcf6111007df923454f3b35615a48070f4ec,a89b2a5925835d0fd125f7dee0f16a096ab6fb32defd7e52fe69567fc03c8f3a
test,7,longbench,triviaqa,triviaqa,135,24187,72d69df18fea138010a0dd586a99239073a65b2df36105c82268ad683bf750f4,fdcaf2ab90324908dfe03de33719c0d9ba9cb47e0703d7e35dd104a8a5c077b1
test,8,longbench,triviaqa,triviaqa,190,8485,f5c3ba77f90520421327907cc994755399135b256a4b6b0d81ac091ce6e99c1a,2a85dfd45c04a365043bc76261b5d9720db72c8ee445de75b9de1bfb70e0c51d
test,9,longbench,triviaqa,triviaqa,158,12217,dc6e7ad15afc97d3ff7eeed32a1d4699e656a3c432c8d558ebacc9f1d0c45310,66388166a1d272801490a193c07b42361e2fd0e0dbf8669ebe18c1630b67ce82
test,0,longbench,passage_retrieval_en,passage_retrieval_en,178,13142,9ca7d269c4364d099acbb5e3b42fe4505f1304a7ce076b7a24d720193a91616f,7f7dfe8e9c69f9ba7ab80f74747593f64f3abe59a3d29bf75a5dbf824d81265d
test,1,longbench,passage_retrieval_en,passage_retrieval_en,0,11454,0f6d16108f3344e3e251f9c8b654ea4cf5faf3d8ba0e0c5554bd7b9504d8c6da,b6fc82cee357879f16f208d78bd37475413cd7adc43859b4918e9eda80a676d5
test,2,longbench,passage_retrieval_en,passage_retrieval_en,123,12826,30cbca683c0802cee48c47d3493a2279d2fe1b287f605218e0cb8c78c285f96d,4434057554717cad18745b3ee6c99ec160fe7cf5440272cf115dad104a01b350
test,3,longbench,passage_retrieval_en,passage_retrieval_en,117,12603,6f6f6318004993b144de3c56d9d735071f7bff459c2637d9e693e42b8f28c447,a7fe351cf5f55b02ae61fb47e339bd09d6b0cbcc0f1c0895f343038cbf7311d2
test,4,longbench,passage_retrieval_en,passage_retrieval_en,174,11074,e8f297ddbc0a4c065de922f05f12f05e875a71fb29a763b36eef0238697c7628,a3944f2a55548648d9089853693f0ce5f240101a621986350e5f18a0cf6c54a8
test,5,longbench,passage_retrieval_en,passage_retrieval_en,20,13523,da24987287d16bbf5cc21fe58b6bf65acc72131725418813ddeb7c25987b5c52,9298149816abe47351768601a171d20749a97481e43e3987c8f59997296d50a6
test,6,longbench,passage_retrieval_en,passage_retrieval_en,46,14760,e7af32f6c10dae3781958a024e148f171ff055e1d238d2b69a13cf4a0a630b0a,8ec581e3fa6012d655c09b496982636079d8555010c01ed2a59b94666be7b227
test,7,longbench,passage_retrieval_en,passage_retrieval_en,33,10920,9d249f4c30d6d8e4112746855ad4173f2c77947cc88110c08b76cb2dce9a094b,41349c9cd4f31c903cfde69cc8ac0ed21c37377ce712c116f13fc3f59f5dd88d
test,8,longbench,passage_retrieval_en,passage_retrieval_en,190,12306,92b27feee27a375a386b639699dc0f7ce9907b68388586f6cd68a2fac5f30538,434ddadcb4987061abd2314c524fce3f68abee9551de8f46193668750046255f
test,9,longbench,passage_retrieval_en,passage_retrieval_en,74,12965,053f00528c1c5bea8ca694ea490e570c26c7358ea273df66c9a45d3dd53497e9,5c1c4e087e442f94efa26eab13bb3fe99ba628cd7ab4ad5587a2470daf58caf3
test,0,longbench,repobench-p,repobench-p,94,15735,3bc7b60629a5a69312b9eebfe391a5aea666f68543e00e3917f06426084b8508,d5adf01ad5f3209f5d2e7969c2b540476c19191d1d24b3a6c3bb198c8021cd81
test,1,longbench,repobench-p,repobench-p,110,9119,cb3355a08fdfad934550e7a026f0ecfc4c3cd8c4757ebe5a4abc2af786cc4469,a96840d3be58bd58627593b90952bf55927e43d4b4f9d0e9d10b9755c05b6747
test,2,longbench,repobench-p,repobench-p,370,21669,c5a100f9fddde8e7f8b8587489099f5c65f5d0af957431b05b7fda3784200f14,ebec05a963059c5f868631886c3d72c24b150a1d6d9114f3cd33b1c7ed5c2c96
test,3,longbench,repobench-p,repobench-p,22,18188,3c5727318845ffd0a16e09ad4dae3743f1010f45c2aa36e215f2af65e1fd8261,80e2d48fa39b09c395f0c66f3634fa689b22588b838d1e70b5a6ba534f4956e0
test,4,longbench,repobench-p,repobench-p,278,8266,c8b5a523f1cf3980839dd2688a8b8b5aefc4055ff5f177612dceecbe0914524a,e7f15e2383edf8592015fc340bdb2e73fe321feb2d003512961690e1182c8091
test,5,longbench,repobench-p,repobench-p,62,22084,ff15f13984296d52b34ce7ca91db664e27343b52cd170377f8242d666905f5ce,e0fd9b06e4c99c5e53e82d98fcf0d75962fe3d3255b24b7ea47a742e98f9de01
test,6,longbench,repobench-p,repobench-p,207,3229,077a7f7aac2b1c39850b26feeeebdd270910d1302306f8613f7f4fd2648f5ad0,905abc3b14b7c136525710fb19ff7c119fd37e187b0d64296505e3a9c34ceafe
test,7,longbench,repobench-p,repobench-p,264,22360,fd0b6796181f2e3fbe5e54a76deb2f8fbbcab2a8b1af58de478ab37a25c1e4ba,196f041915775ebeb890cce09e21820a74d3b077fe12dc53bfe1c7d63e8dcbf8
test,8,longbench,repobench-p,repobench-p,457,7214,0553af19db712ffe1f2494094589cc535eff9a48285852a7e80ef3ab8379de82,def10bacc779d016935b2de7e2ca9378eb4ea22996febf626c10bca20641029b
test,9,longbench,repobench-p,repobench-p,123,19155,49e5a0b3e7b343e5231bceeb57789b173835cda04d22e85a1d89c8bf4ab423e2,65ddb8662c76dff17a10ff2668964a6e99859a7cf90e943ca3361e786e49d4a4
